Date,Floor Price,Volume
"Monday, May 23, 2022",3.510447761194,40.761194029851
"Tuesday, May 24, 2022",3.3703614457831,25.89156626506
"Wednesday, May 25, 2022",3.0785662790698,66.337209302326
"Thursday, May 26, 2022",3.067375,95.833333333333
"Friday, May 27, 2022",3.185843373494,107.46987951807
"Saturday, May 28, 2022",3.3989534883721,118.89534883721
"Sunday, May 29, 2022",3.4,43.441860465116
"Monday, May 30, 2022",3.6705813953488,62
"Tuesday, May 31, 2022",4.1936744186046,249.94186046512
"Wednesday, Jun 1, 2022",4.1880952380952,145.65476190476
"Thursday, Jun 2, 2022",4.1002325581395,119.1976744186
"Friday, Jun 3, 2022",4.1802298850575,81.563218390805
"Saturday, Jun 4, 2022",3.977816091954,60.333333333333
"Sunday, Jun 5, 2022",3.9696551724138,41.32183908046
"Monday, Jun 6, 2022",3.916091954023,37.114942528736
"Tuesday, Jun 7, 2022",3.8317441860465,36.43023255814
"Wednesday, Jun 8, 2022",3.8682558139535,20.03488372093
"Thursday, Jun 9, 2022",3.8444569767442,29.941860465116
"Friday, Jun 10, 2022",3.7582977011494,36.022988505747
"Saturday, Jun 11, 2022",3.2977551724138,51.850574712644
"Sunday, Jun 12, 2022",3.3173409090909,61.977272727273
"Monday, Jun 13, 2022",2.9023529411765,99.035294117647
"Tuesday, Jun 14, 2022",3.0162528735632,86.965517241379
"Wednesday, Jun 15, 2022",3.1293023255814,81.546511627907
"Thursday, Jun 16, 2022",3.6270930232558,90.476744186047
"Friday, Jun 17, 2022",3.5875581395349,59.151162790698
"Saturday, Jun 18, 2022",3.4788372093023,59.720930232558
"Sunday, Jun 19, 2022",3.528275862069,70.333333333333
"Monday, Jun 20, 2022",4.0435294117647,90.870588235294
"Tuesday, Jun 21, 2022",4.3634024390244,118.9512195122
"Wednesday, Jun 22, 2022",4.4170930232558,66.674418604651
"Thursday, Jun 23, 2022",4.3355882352941,135.21176470588
"Friday, Jun 24, 2022",4.2538372093023,95.174418604651
"Saturday, Jun 25, 2022",4.2302272727273,48.943181818182
"Sunday, Jun 26, 2022",4.2843604651163,55.674418604651
"Monday, Jun 27, 2022",4.0551162790698,47.313953488372
"Tuesday, Jun 28, 2022",3.9487141176471,55.611764705882
"Wednesday, Jun 29, 2022",3.9839755813954,46.709302325581
"Thursday, Jun 30, 2022",3.92,58.070588235294
"Friday, Jul 1, 2022",3.9274418604651,73.267441860465
"Saturday, Jul 2, 2022",3.9,36.264367816092
"Sunday, Jul 3, 2022",3.9104651162791,23.593023255814
"Monday, Jul 4, 2022",3.9898837209302,18.406976744186
"Tuesday, Jul 5, 2022",3.9782142857143,11.619047619048
"Wednesday, Jul 6, 2022",3.8890823529412,15.105882352941
"Thursday, Jul 7, 2022",3.8,18
"Monday, Jul 11, 2022",3.8717073170732,47.682926829268
"Tuesday, Jul 12, 2022",3.9782142857143,63.47619047619
"Wednesday, Jul 13, 2022",4.0985714285714,73.071428571429
"Thursday, Jul 14, 2022",4.1,49.2
